LC5date,Sowing,State,Lat,Long,Site,Family,SibNum,ID,Block,Location,SM,LC1,LC2,LC3,LC4,LC5,LC5 DATE,GR1,GR2,GR3,GR4,Grearly,Surv1,Surv2,Surv3,Surv4,Surv5,Surv6,Surv7,Drought,Dead,FFD,Flowered,LCF,DTF,CW,ASDl,ASDh,ASD,Biomass,PodNum,SeedNum,totalSeedMass,Lobed,Heterozygous
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC17,1,NC17-1,A,17,0.0283,0,1.524,3,3,4,16/09/2021,0.127,0.1845,0,0.11111,0.15,1,1,1,1,1,1,0,0,1,11/10/2021,1,5,83,18.49,0,2.14,1.07,0.12619,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC20,1,NC20-1,A,129,0.0439,2,4,6,6,7,16/09/2021,0.166666667,0.25,0,0.11111,0.2,1,1,1,1,1,1,1,0,0,07/10/2021,1,9,79,32.15,1.42,4.1,2.76,0.871,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC18,1,NC18-1,A,247,0.0407,0,0,0,0,0,17/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC23,1,NC23-1,A,284,0.0379,0,0,0,0,0,17/09/2021,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC16,1,NC16-1,A,301,0.0317,1,3,5,5,7,17/09/2021,0.166666667,0.25,0,0.2,0.2,1,1,1,1,1,1,1,0,0,16/09/2021,1,7,58,40.49,0.77,3.47,2.12,1.895,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC21,1,NC21-1,A,308,0.0222,0,1,2,3,4,17/09/2021,0.083333333,0.125,0.142857143,0.1,0.1,1,1,1,1,1,1,1,0,0,02/10/2021,1,4,74,19.64,0.4,4.04,2.22,0.05671,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC19,1,NC19-1,A,309,0.0225,1,3,4,4,5,17/09/2021,0.166666667,0.125,0,0.1,0.15,1,1,1,1,1,1,1,0,0,03/10/2021,1,6,75,16.5,0,2.59,1.295,0.11967,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC22,1,NC22-1,A,327,0.0398,2,4,6,8,15,17/09/2021,0.166666667,0.25,0.285714286,0.7,0.2,1,1,1,1,1,1,1,0,0,17/09/2021,1,15,59,36.72,-0.72,4.73,2.725,2.256,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC22,2,NC22-2,B,3,0.0658,1,5,6,6,11,17/09/2021,0.333333333,0.125,0,0.5,0.25,1,1,1,1,1,1,1,0,0,21/09/2021,1,13,63,43.62,1.03,4.41,2.72,2.967,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC19,2,NC19-2,B,76,0.0241,0,0,0,0,0,18/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC23,2,NC23-2,B,141,0.0345,2,4,6,8,15,18/09/2021,0.166666667,0.25,0.285714286,0.63636,0.2,1,1,1,1,1,1,1,0,0,22/09/2021,1,21,64,46.04,0.78,4.63,2.705,3.286,1,4,0.07466,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC18,2,NC18-2,B,168,0.0309,1,1,2,3,3,16/09/2021,0,0.125,0.142857143,0,0.05,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.09491,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC17,2,NC17-2,B,198,0.0163,0,0,0,2,3,16/09/2021,0,0,0.285714286,0.11111,0,1,1,1,1,1,1,1,1,0,,0,,,,,,,0.0136,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC16,2,NC16-2,B,209,0.0295,0,0,0,0,0,16/09/2021,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC21,2,NC21-2,B,223,0.0209,1,3,5,6,10,16/09/2021,0.166666667,0.25,0.142857143,0.44444,0.2,1,1,1,1,1,1,1,0,0,21/09/2021,1,13,63,44.95,0.96,4.86,2.91,1.561,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC20,2,NC20-2,B,332,0.0462,3,5,10,19,48,23/09/2021,0.166666667,0.625,1.285714286,1.8125,0.35,1,1,1,1,1,1,1,0,0,30/09/2021,1,54,72,32.57,0,2.69,1.345,13.801,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC19,3,NC19-3,C,8,0.0243,1,2,2,2,3,19/09/2021,0.083333333,0,0,0.08333,0.05,1,1,1,1,1,1,1,0,0,14/10/2021,1,3,86,28.7,1.9,5.64,3.77,0.0629,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC17,3,NC17-3,C,29,0.023,0,0,1,1,2,19/09/2021,0,0.125,0,0.08333,0.05,1,1,1,1,1,1,1,0,0,05/10/2021,1,2,77,30.94,2.12,6.32,4.22,0.085,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC21,3,NC21-3,C,31,0.0213,0,1,2,2,2,19/09/2021,0.083333333,0.125,0,0,0.1,1,1,1,1,1,1,1,0,0,02/10/2021,1,2,74,28.91,3,5.8,4.4,0.0963,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC18,3,NC18-3,C,50,0.0334,1,1,1,3,3,19/09/2021,0,0,0.285714286,0,0,1,1,1,1,1,1,1,0,0,07/10/2021,1,4,79,23.33,1.58,5.06,3.32,0.05999,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC23,3,NC23-3,C,82,0.0357,0,0,0,0,0,19/09/2021,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC16,3,NC16-3,C,94,0.0303,2,5,10,20,44,19/09/2021,0.25,0.625,1.428571429,2,0.4,1,1,1,1,1,1,1,0,0,13/09/2021,1,27,55,36.06,0,5.08,2.54,16.348,1,5,0.1532,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC20,3,NC20-3,C,240,0.0455,2,5,7,7,10,20/09/2021,0.25,0.25,0,0.23077,0.25,1,1,1,1,1,1,1,0,0,27/09/2021,1,11,69,31.52,-0.27,2.08,1.175,1.482,0,0,0,1,0
07/09/2021,20-Jul-21,NC,34.70256,-78.74008,42,NC22,3,NC22-3,C,288,0.0405,1,2,2,3,4,20/09/2021,0.083333333,0,0.142857143,0.07692,0.05,1,1,1,1,1,1,1,0,0,02/10/2021,1,4,74,23.05,-0.43,1.83,1.13,0.0943,0,0,0,1,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC31,1,NC31-1,A,16,0.0359,1,1,1,1,1,16/09/2021,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC32,1,NC32-1,A,36,0.0307,2,5,9,14,27,16/09/2021,0.25,0.5,0.714285714,1.44444,0.35,1,1,1,1,1,1,1,0,0,13/10/2021,1,66,85,37.08,0,4.88,2.44,6.522,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC34,1,NC34-1,A,38,0.0441,1,4,7,11,18,16/09/2021,0.25,0.375,0.571428571,0.77778,0.3,1,1,1,1,1,1,1,0,0,24/09/2021,1,31,66,34.23,-0.5,1.56,1.03,4.158,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC25,1,NC25-1,A,117,0.0353,1,4,7,9,17,16/09/2021,0.25,0.375,0.285714286,0.88889,0.3,1,1,1,1,1,1,1,0,0,26/09/2021,1,27,68,18.79,-3.23,0,1.615,5.647,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC30,1,NC30-1,A,123,0.0226,0,0,0,0,0,16/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC27,1,NC27-1,A,147,0.0315,1,4,6,6,11,16/09/2021,0.25,0.25,0,0.55556,0.25,1,1,1,1,1,1,1,0,0,30/09/2021,1,31,72,27.27,0,2.07,1.035,2.893,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC29,1,NC29-1,A,214,0.0307,1,2,4,6,8,17/09/2021,0.083333333,0.25,0.285714286,0.2,0.15,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.698,0,0,0,1,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC33,1,NC33-1,A,248,0.0308,1,4,7,11,21,17/09/2021,0.25,0.375,0.571428571,1,0.3,1,1,1,1,1,1,1,0,0,28/09/2021,1,31,70,19.87,-1.47,0,0.735,3.293,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC28,1,NC28-1,A,262,0.0246,0,2,4,4,4,17/09/2021,0.166666667,0.25,0,0,0.2,1,1,1,1,1,1,1,0,0,09/10/2021,1,8,81,28.02,1.31,4.12,2.715,0.31362,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC26,1,NC26-1,A,336,0.0399,1,3,5,7,11,17/09/2021,0.166666667,0.25,0.285714286,0.4,0.2,1,1,1,1,1,1,1,0,0,30/09/2021,1,15,72,30,-0.42,1.78,1.1,2.807,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC28,2,NC28-2,B,56,0.0307,1,2,3,4,4,18/09/2021,0.083333333,0.125,0.142857143,0,0.1,1,1,1,1,1,1,1,0,0,05/10/2021,1,4,77,26.25,0.73,3.9,2.315,0.30137,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC30,2,NC30-2,B,110,0.025,1,3,5,7,10,16/09/2021,0.166666667,0.25,0.285714286,0.33333,0.2,1,1,1,1,1,1,1,0,0,30/09/2021,1,14,72,25,-0.48,1.42,0.95,2.06,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC32,2,NC32-2,B,119,0.0293,3,5,7,12,26,16/09/2021,0.166666667,0.25,0.714285714,1.55556,0.2,1,1,1,1,1,1,1,0,0,20/09/2021,1,28,62,35.18,0,3.67,1.835,5.893,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC29,2,NC29-2,B,130,0.0327,1,4,6,6,10,18/09/2021,0.25,0.25,0,0.36364,0.25,1,1,1,1,1,1,1,0,0,01/10/2021,1,14,73,22.82,0,2.93,1.465,1.374,0,0,0,1,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC26,2,NC26-2,B,151,0.0309,3,5,6.62,11,14,18/09/2021,0.166666667,0.2025,0.625714286,0.27273,0.181,1,1,1,1,1,1,1,0,0,08/10/2021,1,33,80,31.13,0,3.59,1.795,4.737,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC34,2,NC34-2,B,210,0.035,2,5,6,7,19,16/09/2021,0.25,0.125,0.142857143,1.33333,0.2,1,1,1,1,1,1,1,0,0,19/09/2021,1,22,61,42.52,0,4.27,2.135,3.4,1,5,0.1339,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC25,2,NC25-2,B,249,0.039,1,4,6,7,9,16/09/2021,0.25,0.25,0.142857143,0.22222,0.25,1,1,1,1,1,1,1,0,0,26/09/2021,1,13,68,23.36,-0.55,1.44,0.995,2.528,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC33,2,NC33-2,B,284,0.0363,0,0,0,0,0,18/09/2021,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC27,2,NC27-2,B,303,0.0305,1,2,4,6,9,23/09/2021,0.083333333,0.25,0.285714286,0.1875,0.15,1,1,1,1,1,1,1,0,0,09/10/2021,1,17,81,35.44,2.15,4.78,3.465,1.011,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC31,2,NC31-2,B,314,0.0416,1,4,8,11,25,23/09/2021,0.25,0.5,0.428571429,0.875,0.35,1,1,1,1,1,1,1,0,0,26/09/2021,1,38,68,29.6,-0.9,0.81,0.855,7.371,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC25,3,NC25-3,C,40,0.0306,2,6,7,9,12,19/09/2021,0.333333333,0.125,0.285714286,0.25,0.25,1,1,1,1,1,1,1,0,0,24/09/2021,1,13,66,30.98,-1.5,1.32,1.41,2.123,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC33,3,NC33-3,C,54,0.0327,1,4,7,7,11,19/09/2021,0.25,0.375,0,0.33333,0.3,1,1,1,1,1,1,1,0,0,30/09/2021,1,19,72,20.48,0,3.11,1.555,1.6,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC32,3,NC32-3,C,63,0.0339,2,4,5,6,7,19/09/2021,0.166666667,0.125,0.142857143,0.08333,0.15,1,1,1,1,1,1,1,0,0,02/10/2021,1,13,74,27.56,0.87,3.81,2.34,1.027,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC34,3,NC34-3,C,64,0.0336,1,3,4,5,7,19/09/2021,0.166666667,0.125,0.142857143,0.16667,0.15,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.465,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC31,3,NC31-3,C,126,0.0302,1,1,2,2,3,19/09/2021,0,0.125,0,0.08333,0.05,1,1,1,1,1,1,1,0,0,12/10/2021,1,5,84,34.08,0,5.16,2.58,0.08521,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC27,3,NC27-3,C,267,0.0369,1,3,5,7,14,20/09/2021,0.166666667,0.25,0.285714286,0.53846,0.2,1,1,1,1,1,1,1,0,0,,0,,,,,,,2.982,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC28,3,NC28-3,C,272,0.0252,0,0,0,0,0,20/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC30,3,NC30-3,C,283,0.0286,1,1,1,2,3,20/09/2021,0,0,0.142857143,0.07692,0,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.0516,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC29,3,NC29-3,C,287,0.0344,1,2,2,3,3,20/09/2021,0.083333333,0,0.142857143,0,0.05,1,1,1,1,1,1,1,0,0,13/10/2021,1,6,85,33.88,0,4.17,2.085,0.0962,0,0,0,1,0
07/09/2021,20-Jul-21,NC,35.074139,-79.55669,103,NC26,3,NC26-3,C,305,0.0332,2,5,11,15,35,20/09/2021,0.25,0.75,0.571428571,1.53846,0.45,1,1,1,1,1,1,1,0,0,22/09/2021,1,45,64,35.85,0,3.6,1.8,12.021,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC41,1,NC41-1,A,100,0.0292,1,1,1,1,1,16/09/2021,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC38,1,NC38-1,A,105,0.035,1,2,4,6,6,16/09/2021,0.083333333,0.25,0.285714286,0,0.15,1,1,1,1,1,1,1,0,0,07/10/2021,1,10,79,33.22,1.16,3.28,2.22,0.926,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC44,1,NC44-1,A,132,0.0291,2,4,7,13,28,16/09/2021,0.166666667,0.375,0.857142857,1.66667,0.25,1,1,1,1,1,1,1,0,0,12/10/2021,1,74,84,39.79,2.15,4.65,3.4,9.375,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC40,1,NC40-1,A,221,0.0348,1,3,5,6,8,17/09/2021,0.166666667,0.25,0.142857143,0.2,0.2,1,1,1,1,1,1,1,0,0,09/10/2021,1,13,81,39.34,0,3.18,1.59,2.049,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC37,1,NC37-1,A,229,0.0231,1,1,1,1,1,17/09/2021,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC39,1,NC39-1,A,255,0.0345,1,2,5,6,6,17/09/2021,0.083333333,0.375,0.142857143,0,0.2,1,1,1,1,1,1,1,0,0,27/09/2021,1,7,69,27.22,-1.16,0.71,0.935,1.079,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC35,1,NC35-1,A,288,0.0271,3,6,9,19,36,17/09/2021,0.25,0.375,1.428571429,1.7,0.3,1,1,1,1,1,1,1,0,0,24/09/2021,1,45,66,26.25,0,3.17,1.585,16.638,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC43,1,NC43-1,A,307,0.0312,1,4,6,8,16,17/09/2021,0.25,0.25,0.285714286,0.8,0.25,1,1,1,1,1,1,1,0,0,13/10/2021,1,40,85,29.18,-0.34,1.81,1.075,2.897,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC36,1,NC36-1,A,329,0.0242,1,4,6,8,18,17/09/2021,0.25,0.25,0.285714286,1,0.25,1,1,1,1,1,1,1,0,0,14/10/2021,1,48,86,47.03,-0.48,5.12,2.8,4.725,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC42,1,NC42-1,A,331,0.0345,2,6,12,18,32,17/09/2021,0.333333333,0.75,0.857142857,1.4,0.5,1,1,1,1,1,1,1,0,0,26/09/2021,1,36,68,33.92,0,1.18,0.59,14.784,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC41,2,NC41-2,B,90,0.0317,1,1,1,2,2,18/09/2021,0,0,0.142857143,0,0,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.07556,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC36,2,NC36-2,B,144,0.0254,2,5,10,13,20,18/09/2021,0.25,0.625,0.428571429,0.63636,0.4,1,1,1,1,1,1,1,0,0,30/09/2021,1,35,72,26.18,0,4.08,2.04,7.44,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC44,2,NC44-2,B,149,0.0301,3,6,12,14,26,18/09/2021,0.25,0.75,0.285714286,1.09091,0.45,1,1,1,1,1,1,1,0,0,24/09/2021,1,36,66,37.41,1.26,5.3,3.28,7.717,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC40,2,NC40-2,B,153,0.0329,3,6,7.62,12,20,18/09/2021,0.25,0.2025,0.625714286,0.72727,0.231,1,1,1,1,1,1,1,0,0,28/09/2021,1,35,70,33.85,-1.01,1.39,1.2,4.705,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC38,2,NC38-2,B,154,0.0332,2,5,6.62,12,17,18/09/2021,0.25,0.2025,0.768571429,0.45455,0.231,1,1,1,1,1,1,1,0,0,30/09/2021,1,25,72,28.43,-0.62,0.61,0.615,7.568,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC37,2,NC37-2,B,175,0.0303,0,0,0,0,0,16/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC42,2,NC42-2,B,212,0.033,1,1,1,2,2,16/09/2021,0,0,0.142857143,0,0,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.0591,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC35,2,NC35-2,B,225,0.0321,1,2,4,4,5,16/09/2021,0.083333333,0.25,0,0.11111,0.15,1,1,1,1,1,1,1,0,0,06/10/2021,1,9,78,28.5,1.09,3.97,2.53,0.681,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC43,2,NC43-2,B,280,0.0294,1,1,2,3,3,18/09/2021,0,0.125,0.142857143,0,0.05,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.1021,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC39,2,NC39-2,B,328,0.0319,1,1,2,4,4,23/09/2021,0,0.125,0.285714286,0,0.05,1,1,1,1,1,1,1,0,0,18/10/2021,1,13,90,33.76,-0.49,0,0.245,0.647,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC37,3,NC37-3,C,106,0.0293,1,1,2,2,2,19/09/2021,0,0.125,0,0,0.05,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.07578,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC36,3,NC36-3,C,164,0.0286,1,1,2,2,2,19/09/2021,0,0.125,0,0,0.05,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.0622,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC41,3,NC41-3,C,175,0.0304,1,2,3,4,5,20/09/2021,0.083333333,0.125,0.142857143,0.07692,0.1,1,1,1,1,1,1,1,0,0,11/09/2021,1,9,53,32.23,-0.32,0.5,0.41,0.292,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC38,3,NC38-3,C,259,0.0349,1,1,1,2,3,20/09/2021,0,0,0.142857143,0.07692,0,1,1,1,1,1,1,1,0,0,21/10/2021,1,4,93,25,-0.59,0.82,0.705,0.0867,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC40,3,NC40-3,C,262,0.0257,1,3,8,13,36,20/09/2021,0.166666667,0.625,0.714285714,1.76923,0.35,1,1,1,1,1,1,1,0,0,09/10/2021,1,58,81,36.56,0,2,1,9.707,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC44,3,NC44-3,C,265,0.0269,0,0,0,0,0,20/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC35,3,NC35-3,C,276,0.0307,1,2,2,3,3,20/09/2021,0.083333333,0,0.142857143,0,0.05,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.0838,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC43,3,NC43-3,C,313,0.0344,1,2,3,4,4,20/09/2021,0.083333333,0.125,0.142857143,0,0.1,1,1,1,1,1,1,1,0,0,10/10/2021,1,9,82,38.22,0,3.92,1.96,0.341,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC39,3,NC39-3,C,316,0.0319,1,2,3,3,4,20/09/2021,0.083333333,0.125,0,0.07692,0.1,1,1,1,1,1,1,1,0,0,10/10/2021,1,7,82,39.91,0,4.1,2.05,0.264,0,0,0,0,0
07/09/2021,20-Jul-21,NC,35.091722,-79.742722,104,NC42,3,NC42-3,C,332,0.0326,1,3,4,4,7,20/09/2021,0.166666667,0.125,0,0.23077,0.15,1,1,1,1,1,1,1,0,0,02/10/2021,1,7,74,26.44,0,4.42,2.21,0.387,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.09842,-86.22522,61,TN24,1,TN24-1,A,18,0.0222,0,0,0,0,0,16/09/2021,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.09842,-86.22522,61,TN25,1,TN25-1,A,116,0.0228,0,1,1,2,3,16/09/2021,0.083333333,0,0.142857143,0.11111,0.05,1,1,1,1,1,1,0,0,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.09842,-86.22522,61,TN24,2,TN24-2,B,41,0.0219,0,0,0,0,0,18/09/2021,0,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.09842,-86.22522,61,TN25,2,TN25-2,C,86,0.0207,0,0,0,0,0,19/09/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.09842,-86.22522,61,TN24,3,TN24-3,C,120,0.0224,0,0,0,0,0,19/09/2021,0,0,0,0,0,1,1,1,1,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN8,1,TN8-1,A,49,0.0257,0,1,4,6,7,16/09/2021,0.083333333,0.375,0.285714286,0.11111,0.2,1,1,1,1,1,1,1,0,0,09/10/2021,1,10,81,,,,,0.27876,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN9,1,TN9-1,A,63,0.0468,2,3,5,7,10,16/09/2021,0.083333333,0.25,0.285714286,0.33333,0.15,1,1,1,1,1,1,1,0,0,17/09/2021,1,10,59,43.62,0,4.26,2.13,2.424,1,6,0.14776,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN7,1,TN7-1,A,78,0.0223,0,0,0,1,2,16/09/2021,0,0,0.142857143,0.11111,0,1,1,1,1,1,1,1,0,0,,0,,,,,,,0.02128,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN10,1,TN10-1,A,96,0.0425,1,3,5,6,6,16/09/2021,0.166666667,0.25,0.142857143,0,0.2,1,1,1,1,1,1,1,0,0,14/09/2021,1,6,56,33.53,-0.58,3.24,1.91,0.808,2,12,0.26047,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN4,1,TN4-1,A,108,0.0209,0,2,3,5,6,16/09/2021,0.166666667,0.125,0.285714286,0.11111,0.15,1,1,1,1,1,1,1,0,0,26/09/2021,1,9,68,27.93,0,3.04,1.52,1.047,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN2,1,TN2-1,A,164,0.0215,0,0,0,0,0,16/09/2021,0,0,0,0,0,1,1,0,0,0,0,0,1,1,,0,,,,,,,0,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN6,1,TN6-1,A,198,0.0344,2,6,8,12,28,17/09/2021,0.333333333,0.25,0.571428571,1.6,0.3,1,1,1,1,1,1,1,0,0,,0,,,,,,,6.857,0,0,0,0,0
07/09/2021,20-Jul-21,TN,35.28969,-87.30875,55,TN3,1,TN3-1,A,215,0.0395,0,3,5,6,12,17/09/2021,0.25,0.25,0.142857143,0.6,0.25,1,1,1,1,1,1,1,0,0,28/09/2021,1,16,70,28.42,-1.72,0,0.86,3.115,0,0,0,0,0
